condition,problem_id,profile,reason,action
C4_PE_Qwen,33128756c09a732c,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d08bed33a30751e1,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,16e73d98795fa5a5,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0c68e6790fdc8212,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2b2d708cc4d104fb,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2baf04e31d4e975c,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,e8c1a0f1c5af91d6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,c275e3cce4ee8fcb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,07cde4e475a98b4b,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2baf04e31d4e975c,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,05b5db5d64d2d00d,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0c68e6790fdc8212,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,1cb038acd8334624,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,844d7a1768c19756,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,e8c1a0f1c5af91d6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,519cbd562303ff33,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b5f82fe7beb2c711,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,8e7f2ec3fb783495,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d359a2adf29f597e,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,07cde4e475a98b4b,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,317f53c00121a020,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2bbdc98e5efd30ec,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d08bed33a30751e1,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,c46455f66de332c0,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,f96abc956849b96f,advanced,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b8ef5dec533b9ddb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,07cde4e475a98b4b,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d28df8f7b843b4df,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b5f82fe7beb2c711,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2b2d708cc4d104fb,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,fecc3d4d9ba43ef7,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b6ce335d875f871b,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,c275e3cce4ee8fcb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6710fc83e60aca75,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,4b7297b47da8c4f1,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,b8ef5dec533b9ddb,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,b6ce335d875f871b,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,07cde4e475a98b4b,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,fecc3d4d9ba43ef7,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,8e7f2ec3fb783495,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,844d7a1768c19756,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,1cb038acd8334624,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,dc1b264fc4aefafb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,07cde4e475a98b4b,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,3af5503ad498c930,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,798a745298c85d2f,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,b138e6f30af2eba3,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d74c52a87e06166e,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,6710fc83e60aca75,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d74c52a87e06166e,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,61866b9fa3d86067,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,336b088daff70c60,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,05b5db5d64d2d00d,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,fecc3d4d9ba43ef7,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,6681b8e0f2abf7a9,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,bfa26e430b44d5e6,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,b5dd77cc4ccd0cca,advanced,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,d28df8f7b843b4df,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,5553251d23b75354,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,cd592c7656042969,progressing,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,c46455f66de332c0,struggling,exact_duplicate_metric_row,exclude_from_analysis
C4_PE_Qwen,b41cc7b74e66b597,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,1cb038acd8334624,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,8e7f2ec3fb783495,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,33128756c09a732c,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,336b088daff70c60,struggling,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,0f494281748adc02,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,786a70bb2d54eaae,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2bbdc98e5efd30ec,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,c275e3cce4ee8fcb,progressing,multiple_distinct_dialogue_contents_same_key; keeping first scored row only for primary analysis,exclude_extra_from_primary_keep_first
C4_PE_Qwen,2bbdc98e5efd30ec,progressing,exact_duplicate_metric_row,exclude_from_analysis
