condition,problem_id,profile,difficulty,early_termination,protocol_failure,scorable,composite,QQ,SD,SLR,EDT,DC,MC_Verified,_row_hash,is_exact_duplicate,is_key_duplicate,n_unique_contents,n_dialogue_rows,analysis_unit,pairing_key,replicate_id,include_primary,dedupe_note,composite_locked,dialogue_id,run_id
C2_SFT_Llama,33128756c09a732c,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,e57e78e16c29d9bd4072f7090ba604e8,False,False,2,4,dialogue_cell,33128756c09a732c::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::33128756c09a732c::struggling::r1,C2_SFT_Llama::33128756c09a732c::struggling::r1
C2_SFT_Llama,5d38ace0309450b4,struggling,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,5acf5a963ccc2b10168b5aa3f1d697a8,False,False,2,2,dialogue_cell,5d38ace0309450b4::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::5d38ace0309450b4::struggling::r1,C2_SFT_Llama::5d38ace0309450b4::struggling::r1
C2_SFT_Llama,16fedde94ff473d5,progressing,Medium,False,False,True,0.7374999999999999,0.75,0.5,1.0,0.5,0.625,1.0,b9ea3ef9776b5155eeb79d6ac81416fb,False,False,2,2,dialogue_cell,16fedde94ff473d5::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.7375,C2_SFT_Llama::16fedde94ff473d5::progressing::r1,C2_SFT_Llama::16fedde94ff473d5::progressing::r1
C2_SFT_Llama,2317c96029d4e41c,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,a32ef6a84802805c2d361ec01bcb263a,False,False,1,1,dialogue_cell,2317c96029d4e41c::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::2317c96029d4e41c::struggling::r1,C2_SFT_Llama::2317c96029d4e41c::struggling::r1
C2_SFT_Llama,ed4cb4418932050a,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,00785c9dab807e0f6dbe067e89bcc697,False,False,1,1,dialogue_cell,ed4cb4418932050a::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::ed4cb4418932050a::struggling::r1,C2_SFT_Llama::ed4cb4418932050a::struggling::r1
C2_SFT_Llama,c801a0da93a4310b,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,68473c760dd561b9a33511c11b4561f2,False,False,4,6,dialogue_cell,c801a0da93a4310b::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::c801a0da93a4310b::progressing::r1,C2_SFT_Llama::c801a0da93a4310b::progressing::r1
C2_SFT_Llama,61866b9fa3d86067,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,8943ec8c5a9bbe151e64a9d8c8cdd3b7,False,False,3,3,dialogue_cell,61866b9fa3d86067::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::61866b9fa3d86067::struggling::r1,C2_SFT_Llama::61866b9fa3d86067::struggling::r1
C2_SFT_Llama,1378e7f5baeb8e25,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,ec78637e3da1dfefa4c8e2a3866f4a2b,False,False,1,1,dialogue_cell,1378e7f5baeb8e25::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::1378e7f5baeb8e25::progressing::r1,C2_SFT_Llama::1378e7f5baeb8e25::progressing::r1
C2_SFT_Llama,817cd01402b580a2,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,c2fa118d74a4733769c24c7d913be677,False,False,4,6,dialogue_cell,817cd01402b580a2::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::817cd01402b580a2::struggling::r1,C2_SFT_Llama::817cd01402b580a2::struggling::r1
C2_SFT_Llama,0f494281748adc02,struggling,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,581f92626013d4ec46f19e4595f1e70c,False,False,5,5,dialogue_cell,0f494281748adc02::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::0f494281748adc02::struggling::r1,C2_SFT_Llama::0f494281748adc02::struggling::r1
C2_SFT_Llama,21f5516f730392ff,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,1b1904a9981c29b9cda2c869f3d06666,False,False,3,3,dialogue_cell,21f5516f730392ff::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::21f5516f730392ff::progressing::r1,C2_SFT_Llama::21f5516f730392ff::progressing::r1
C2_SFT_Llama,1cb038acd8334624,progressing,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,2b48054afb67b1f0a6529423de85159f,False,False,5,5,dialogue_cell,1cb038acd8334624::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::1cb038acd8334624::progressing::r1,C2_SFT_Llama::1cb038acd8334624::progressing::r1
C2_SFT_Llama,cd592c7656042969,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,5eff976c1fb34ad7c26ac0af28e6e922,False,False,5,6,dialogue_cell,cd592c7656042969::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::cd592c7656042969::progressing::r1,C2_SFT_Llama::cd592c7656042969::progressing::r1
C2_SFT_Llama,d359a2adf29f597e,progressing,Medium,False,False,True,0.646875,0.75,0.5,1.0,0.5,0.7188,0.0,852ad2ee25720cc86d3478a26a479843,False,False,5,5,dialogue_cell,d359a2adf29f597e::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64688,C2_SFT_Llama::d359a2adf29f597e::progressing::r1,C2_SFT_Llama::d359a2adf29f597e::progressing::r1
C2_SFT_Llama,317f53c00121a020,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,3273b2372b9ada40564118720d9f0bfe,False,False,1,2,dialogue_cell,317f53c00121a020::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::317f53c00121a020::progressing::r1,C2_SFT_Llama::317f53c00121a020::progressing::r1
C2_SFT_Llama,f76b8a5a42d5cc49,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,1c0a719e8a97448b60a7dc179a7f52f1,False,False,1,1,dialogue_cell,f76b8a5a42d5cc49::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::f76b8a5a42d5cc49::struggling::r1,C2_SFT_Llama::f76b8a5a42d5cc49::struggling::r1
C2_SFT_Llama,d08bed33a30751e1,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,4afdc2c906f7c7aa8b6521b1e29a52b5,False,False,1,4,dialogue_cell,d08bed33a30751e1::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::d08bed33a30751e1::progressing::r1,C2_SFT_Llama::d08bed33a30751e1::progressing::r1
C2_SFT_Llama,0d013576520fcd06,struggling,Medium,False,False,True,0.6225,0.75,0.5,1.0,0.0,0.725,0.5,344c6f6e969f2d77799b7d96b19f7310,False,False,2,2,dialogue_cell,0d013576520fcd06::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6225,C2_SFT_Llama::0d013576520fcd06::struggling::r1,C2_SFT_Llama::0d013576520fcd06::struggling::r1
C2_SFT_Llama,fadc4cba89b797ac,progressing,Medium,False,False,True,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,716347600fa2edc641e4cada29a90de3,False,False,4,4,dialogue_cell,fadc4cba89b797ac::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C2_SFT_Llama::fadc4cba89b797ac::progressing::r1,C2_SFT_Llama::fadc4cba89b797ac::progressing::r1
C2_SFT_Llama,798a745298c85d2f,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,0e517b350c7e38cf0751f3b05445d556,False,False,6,7,dialogue_cell,798a745298c85d2f::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::798a745298c85d2f::progressing::r1,C2_SFT_Llama::798a745298c85d2f::progressing::r1
C2_SFT_Llama,0f850165b922a0be,progressing,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,322ed4f16024def453e7b110fce09355,False,False,2,2,dialogue_cell,0f850165b922a0be::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::0f850165b922a0be::progressing::r1,C2_SFT_Llama::0f850165b922a0be::progressing::r1
C2_SFT_Llama,559cf0c98c602f79,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,e9e08567e64499f1508de307bf8a6f60,False,False,2,2,dialogue_cell,559cf0c98c602f79::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::559cf0c98c602f79::progressing::r1,C2_SFT_Llama::559cf0c98c602f79::progressing::r1
C2_SFT_Llama,6710fc83e60aca75,progressing,Medium,False,False,True,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,342b0609bedad573c61d73a10dba1f18,False,False,5,7,dialogue_cell,6710fc83e60aca75::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C2_SFT_Llama::6710fc83e60aca75::progressing::r1,C2_SFT_Llama::6710fc83e60aca75::progressing::r1
C2_SFT_Llama,336b088daff70c60,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,f59af72da9893b9bebbc02a280c3f84e,False,False,6,6,dialogue_cell,336b088daff70c60::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::336b088daff70c60::progressing::r1,C2_SFT_Llama::336b088daff70c60::progressing::r1
C2_SFT_Llama,5553251d23b75354,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,52fb06fed4f10c99a3858c67f91d4e36,False,False,1,2,dialogue_cell,5553251d23b75354::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::5553251d23b75354::progressing::r1,C2_SFT_Llama::5553251d23b75354::progressing::r1
C2_SFT_Llama,b5f82fe7beb2c711,progressing,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,187788f250cc06787435946c41f78c5a,False,False,1,3,dialogue_cell,b5f82fe7beb2c711::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::b5f82fe7beb2c711::progressing::r1,C2_SFT_Llama::b5f82fe7beb2c711::progressing::r1
C2_SFT_Llama,8e7f2ec3fb783495,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,242c90835fa3ddce56c995e59006a50b,False,False,3,3,dialogue_cell,8e7f2ec3fb783495::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::8e7f2ec3fb783495::struggling::r1,C2_SFT_Llama::8e7f2ec3fb783495::struggling::r1
C2_SFT_Llama,f6bcf679f3018443,advanced,Medium,False,False,True,0.5725,0.75,0.5,1.0,0.0,0.725,0.0,eea35349da2cfe0d29f731bde65109b8,False,False,2,2,dialogue_cell,f6bcf679f3018443::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5725,C2_SFT_Llama::f6bcf679f3018443::advanced::r1,C2_SFT_Llama::f6bcf679f3018443::advanced::r1
C2_SFT_Llama,0c68e6790fdc8212,struggling,Medium,False,False,True,0.66875,0.75,0.5,1.0,0.0,0.6875,1.0,c5169faa9fe136dcea65be69e1051a66,False,False,2,3,dialogue_cell,0c68e6790fdc8212::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6687500000000001,C2_SFT_Llama::0c68e6790fdc8212::struggling::r1,C2_SFT_Llama::0c68e6790fdc8212::struggling::r1
C2_SFT_Llama,e8c1a0f1c5af91d6,progressing,Medium,False,False,True,0.6875,0.75,0.5,1.0,0.5,0.625,0.5,dd32f9818d8f2e4f0fe2c329fdd09cc8,False,False,1,3,dialogue_cell,e8c1a0f1c5af91d6::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6875,C2_SFT_Llama::e8c1a0f1c5af91d6::progressing::r1,C2_SFT_Llama::e8c1a0f1c5af91d6::progressing::r1
C2_SFT_Llama,e620cb6132a98963,progressing,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,fadad6538fca1a2213127e6651bc05b3,False,False,1,1,dialogue_cell,e620cb6132a98963::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::e620cb6132a98963::progressing::r1,C2_SFT_Llama::e620cb6132a98963::progressing::r1
C2_SFT_Llama,0f566f93cd97b42d,struggling,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,5edf08b9826b00fe1ae48d6c39dcc115,False,False,1,1,dialogue_cell,0f566f93cd97b42d::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::0f566f93cd97b42d::struggling::r1,C2_SFT_Llama::0f566f93cd97b42d::struggling::r1
C2_SFT_Llama,ff88119b1c60af9f,struggling,Medium,False,False,True,0.6375,0.75,0.5,1.0,0.5,0.625,0.0,4c7b285f79de71f7ee1ee7e320e579d5,False,False,2,2,dialogue_cell,ff88119b1c60af9f::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6375000000000001,C2_SFT_Llama::ff88119b1c60af9f::struggling::r1,C2_SFT_Llama::ff88119b1c60af9f::struggling::r1
C2_SFT_Llama,b8ef5dec533b9ddb,struggling,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,05baf97f5e06234f24e43326c8d001c2,False,False,2,2,dialogue_cell,b8ef5dec533b9ddb::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::b8ef5dec533b9ddb::struggling::r1,C2_SFT_Llama::b8ef5dec533b9ddb::struggling::r1
C2_SFT_Llama,844d7a1768c19756,progressing,Medium,False,False,True,0.6437499999999999,0.75,0.5,1.0,0.5,0.6875,0.0,f26e9cf5f32cf906666dff3d29efac6a,False,False,1,1,dialogue_cell,844d7a1768c19756::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64375,C2_SFT_Llama::844d7a1768c19756::progressing::r1,C2_SFT_Llama::844d7a1768c19756::progressing::r1
C2_SFT_Llama,4b7297b47da8c4f1,progressing,Medium,False,False,True,0.56875,0.75,0.5,1.0,0.0,0.6875,0.0,9d57ccecfb69713c341e2aeb4d6ce84e,False,False,2,2,dialogue_cell,4b7297b47da8c4f1::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5687500000000001,C2_SFT_Llama::4b7297b47da8c4f1::progressing::r1,C2_SFT_Llama::4b7297b47da8c4f1::progressing::r1
C2_SFT_Llama,16e73d98795fa5a5,struggling,Medium,False,False,True,0.6458333333333333,0.75,0.5,1.0,0.5,0.7083,0.0,50d2efb34efc76c80f46936f73f623dc,False,False,2,2,dialogue_cell,16e73d98795fa5a5::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.64583,C2_SFT_Llama::16e73d98795fa5a5::struggling::r1,C2_SFT_Llama::16e73d98795fa5a5::struggling::r1
C2_SFT_Llama,519cbd562303ff33,progressing,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,78b9bd7a27e86d05c958314ed33fc304,False,False,3,3,dialogue_cell,519cbd562303ff33::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::519cbd562303ff33::progressing::r1,C2_SFT_Llama::519cbd562303ff33::progressing::r1
C2_SFT_Llama,a1f3645b566caee6,progressing,Medium,False,False,True,0.56875,0.75,0.5,1.0,0.0,0.6875,0.0,c60f4bf65697189cecf54bc7227e283e,False,False,1,1,dialogue_cell,a1f3645b566caee6::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5687500000000001,C2_SFT_Llama::a1f3645b566caee6::progressing::r1,C2_SFT_Llama::a1f3645b566caee6::progressing::r1
C2_SFT_Llama,07cde4e475a98b4b,progressing,Medium,False,False,True,0.5708333333333333,0.75,0.5,1.0,0.0,0.7083,0.0,a580494b02a5f43e3ae67b6431241356,False,False,6,6,dialogue_cell,07cde4e475a98b4b::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.5708300000000001,C2_SFT_Llama::07cde4e475a98b4b::progressing::r1,C2_SFT_Llama::07cde4e475a98b4b::progressing::r1
C2_SFT_Llama,864f519a36d4b3b7,progressing,Medium,False,False,True,0.7437499999999999,0.75,0.5,1.0,0.5,0.6875,1.0,87650413d6b804fc090fe900d588f740,False,False,1,1,dialogue_cell,864f519a36d4b3b7::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.74375,C2_SFT_Llama::864f519a36d4b3b7::progressing::r1,C2_SFT_Llama::864f519a36d4b3b7::progressing::r1
C2_SFT_Llama,8c56dabc14884267,struggling,Medium,False,False,True,0.6475,0.75,0.5,1.0,0.5,0.725,0.0,0092de4794e21ebfe349ea8f09c72234,False,False,1,1,dialogue_cell,8c56dabc14884267::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6475,C2_SFT_Llama::8c56dabc14884267::struggling::r1,C2_SFT_Llama::8c56dabc14884267::struggling::r1
C2_SFT_Llama,2fd653295b74e324,progressing,Medium,False,False,True,0.6225,0.75,0.5,1.0,0.0,0.725,0.5,467720755f14d86023c2c1353242c56a,False,False,1,1,dialogue_cell,2fd653295b74e324::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6225,C2_SFT_Llama::2fd653295b74e324::progressing::r1,C2_SFT_Llama::2fd653295b74e324::progressing::r1
C2_SFT_Llama,188e895187f23c9a,progressing,Medium,False,False,True,0.6225,0.75,0.5,1.0,0.0,0.725,0.5,75dccae8c84f4574e18615ea43d1c4fa,False,False,1,1,dialogue_cell,188e895187f23c9a::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6225,C2_SFT_Llama::188e895187f23c9a::progressing::r1,C2_SFT_Llama::188e895187f23c9a::progressing::r1
C2_SFT_Llama,6ce8a71d11347024,advanced,Medium,False,False,True,0.6225,0.75,0.5,1.0,0.0,0.725,0.5,29db571054e1e59c640c75d98b1b09ec,False,False,1,1,dialogue_cell,6ce8a71d11347024::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6225,C2_SFT_Llama::6ce8a71d11347024::advanced::r1,C2_SFT_Llama::6ce8a71d11347024::advanced::r1
C2_SFT_Llama,64dfad66336d7e34,struggling,Medium,False,False,True,0.6425000000000001,0.75,0.6,1.0,0.0,0.725,0.5,20e816f7a1a0d73aad7c817b9013b471,False,False,1,1,dialogue_cell,64dfad66336d7e34::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6425000000000001,C2_SFT_Llama::64dfad66336d7e34::struggling::r1,C2_SFT_Llama::64dfad66336d7e34::struggling::r1
C2_SFT_Llama,6678d2453d317c17,struggling,Medium,False,False,True,0.6425000000000001,0.75,0.6,1.0,0.0,0.725,0.5,c4f7fb1749838e42280758b5bf9aafe1,False,False,1,1,dialogue_cell,6678d2453d317c17::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6425000000000001,C2_SFT_Llama::6678d2453d317c17::struggling::r1,C2_SFT_Llama::6678d2453d317c17::struggling::r1
C2_SFT_Llama,de5a699aca767e77,progressing,Medium,False,False,True,0.6975,0.75,0.5,1.0,0.5,0.725,0.5,c4764ce8dd69195dce132fbef0989b80,False,False,1,1,dialogue_cell,de5a699aca767e77::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6975,C2_SFT_Llama::de5a699aca767e77::progressing::r1,C2_SFT_Llama::de5a699aca767e77::progressing::r1
C2_SFT_Llama,b88f14247d3f53b9,progressing,Medium,False,False,True,0.6975,0.75,0.5,1.0,0.5,0.725,0.5,4de22cb9b1f1c76c59e57cf2b0f173b7,False,False,1,1,dialogue_cell,b88f14247d3f53b9::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.6975,C2_SFT_Llama::b88f14247d3f53b9::progressing::r1,C2_SFT_Llama::b88f14247d3f53b9::progressing::r1
C3_DPO_Llama,dc1b264fc4aefafb,struggling,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,81c618b2b5bd00c9db3750c990fa8a63,False,False,1,1,dialogue_cell,dc1b264fc4aefafb::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::dc1b264fc4aefafb::struggling::r1,C3_DPO_Llama::dc1b264fc4aefafb::struggling::r1
C3_DPO_Llama,c46455f66de332c0,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,fecea3db600d7f795963b650f0cb3e7f,False,False,1,1,dialogue_cell,c46455f66de332c0::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::c46455f66de332c0::progressing::r1,C3_DPO_Llama::c46455f66de332c0::progressing::r1
C3_DPO_Llama,3af5503ad498c930,struggling,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,bb788bd2d3dc7755d9cd6236ef3738b4,False,False,1,1,dialogue_cell,3af5503ad498c930::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::3af5503ad498c930::struggling::r1,C3_DPO_Llama::3af5503ad498c930::struggling::r1
C3_DPO_Llama,786a70bb2d54eaae,advanced,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,1e0bf5b4e7fb85cb95a4c9ebf181e4c4,False,False,1,3,dialogue_cell,786a70bb2d54eaae::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::786a70bb2d54eaae::advanced::r1,C3_DPO_Llama::786a70bb2d54eaae::advanced::r1
C3_DPO_Llama,6681b8e0f2abf7a9,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,f24d61b7712344e5956135d6124326f4,False,False,8,9,dialogue_cell,6681b8e0f2abf7a9::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::6681b8e0f2abf7a9::progressing::r1,C3_DPO_Llama::6681b8e0f2abf7a9::progressing::r1
C3_DPO_Llama,c801a0da93a4310b,struggling,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,fcd858209672bf121e71134d04262157,False,False,1,1,dialogue_cell,c801a0da93a4310b::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::c801a0da93a4310b::struggling::r1,C3_DPO_Llama::c801a0da93a4310b::struggling::r1
C3_DPO_Llama,a02a9dd44a028b48,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,635ae5882defa0752bdd8ef97f5f6279,False,False,1,1,dialogue_cell,a02a9dd44a028b48::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::a02a9dd44a028b48::progressing::r1,C3_DPO_Llama::a02a9dd44a028b48::progressing::r1
C3_DPO_Llama,33128756c09a732c,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,3beee1edc1d0751b6e6b838561d221f1,False,False,1,1,dialogue_cell,33128756c09a732c::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::33128756c09a732c::progressing::r1,C3_DPO_Llama::33128756c09a732c::progressing::r1
C3_DPO_Llama,f96abc956849b96f,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,525383c6d67952bb425fd18c4a883e66,False,False,1,1,dialogue_cell,f96abc956849b96f::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::f96abc956849b96f::progressing::r1,C3_DPO_Llama::f96abc956849b96f::progressing::r1
C3_DPO_Llama,d08bed33a30751e1,struggling,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,e23671d376f50cef8102b546ec9fc4e7,False,False,1,1,dialogue_cell,d08bed33a30751e1::struggling,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::d08bed33a30751e1::struggling::r1,C3_DPO_Llama::d08bed33a30751e1::struggling::r1
C3_DPO_Llama,b41cc7b74e66b597,advanced,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,784324289e9aa2964819f5a96661a113,False,False,1,1,dialogue_cell,b41cc7b74e66b597::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::b41cc7b74e66b597::advanced::r1,C3_DPO_Llama::b41cc7b74e66b597::advanced::r1
C3_DPO_Llama,5553251d23b75354,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,a86bfe60dcbd9e582746d573d41dad21,False,False,1,1,dialogue_cell,5553251d23b75354::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::5553251d23b75354::progressing::r1,C3_DPO_Llama::5553251d23b75354::progressing::r1
C3_DPO_Llama,d28df8f7b843b4df,advanced,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,a10b4befcc89f7559fd5c8ba2a07c5ad,False,False,1,1,dialogue_cell,d28df8f7b843b4df::advanced,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::d28df8f7b843b4df::advanced::r1,C3_DPO_Llama::d28df8f7b843b4df::advanced::r1
C3_DPO_Llama,b5f82fe7beb2c711,progressing,Medium,False,False,True,0.4987499999999999,0.5,0.25,0.9,0.0,0.7375,0.5,db7745c7981c8202c168240fceda7091,False,False,6,6,dialogue_cell,b5f82fe7beb2c711::progressing,1,True,"first scored row per (problem_id, profile); exact/resume duplicates dropped",0.49875,C3_DPO_Llama::b5f82fe7beb2c711::progressing::r1,C3_DPO_Llama::b5f82fe7beb2c711::progressing::r1
